   TOF[ns]       MQ1       MQ2       MQ4      MQ14      MQ16      MQ18      MQ20      MQ28      MQ29      MQ30      MQ38      MQ39      MQ40
   114.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.010     0.007     0.010     0.160     0.172     0.274
   114.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.010     0.006     0.010     0.158     0.171     0.272
   114.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.010     0.006     0.010     0.157     0.170     0.270
   114.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.010     0.006     0.010     0.156     0.168     0.268
   114.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.010     0.006     0.010     0.154     0.167     0.266
   115.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.010     0.006     0.010     0.153     0.165     0.264
   115.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.010     0.006     0.010     0.152     0.164     0.262
   115.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.010     0.006     0.009     0.150     0.162     0.260
   115.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.010     0.006     0.009     0.149     0.161     0.258
   115.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.006     0.009     0.148     0.160     0.256
   115.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.006     0.009     0.147     0.158     0.254
   115.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.006     0.009     0.146     0.157     0.252
   115.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.006     0.009     0.144     0.156     0.250
   115.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.006     0.009     0.143     0.154     0.248
   115.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.005     0.009     0.142     0.153     0.246
   116.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.005     0.009     0.141     0.152     0.245
   116.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.005     0.008     0.140     0.150     0.243
   116.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.005     0.008     0.138     0.149     0.241
   116.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.009     0.005     0.008     0.137     0.148     0.239
   116.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.008     0.005     0.008     0.136     0.146     0.237
   116.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.008     0.005     0.008     0.135     0.145     0.236
   116.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.008     0.005     0.008     0.134     0.144     0.234
   116.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.008     0.005     0.008     0.133     0.143     0.232
   116.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.008     0.005     0.008     0.132     0.141     0.230
   116.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.008     0.005     0.008     0.130     0.140     0.229
   117.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.008     0.005     0.008     0.129     0.139     0.227
   117.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.008     0.005     0.007     0.128     0.138     0.225
   117.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.008     0.005     0.007     0.127     0.137     0.223
   117.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.008     0.005     0.007     0.126     0.135     0.222
   117.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.007     0.004     0.007     0.125     0.134     0.220
   117.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.007     0.004     0.007     0.124     0.133     0.218
   117.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.007     0.004     0.007     0.123     0.132     0.217
   117.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.007     0.004     0.007     0.122     0.131     0.215
   117.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.007     0.004     0.007     0.121     0.130     0.213
   117.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.007     0.004     0.007     0.120     0.129     0.212
   118.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.007     0.004     0.007     0.119     0.127     0.210
   118.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.007     0.004     0.007     0.118     0.126     0.209
   118.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.007     0.004     0.006     0.117     0.125     0.207
   118.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.007     0.004     0.006     0.116     0.124     0.206
   118.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.007     0.004     0.006     0.115     0.123     0.204
   118.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.007     0.004     0.006     0.114     0.122     0.202
   118.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.007     0.004     0.006     0.113     0.121     0.201
   118.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.006     0.004     0.006     0.112     0.120     0.199
   118.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.006     0.004     0.006     0.111     0.119     0.198
   118.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.006     0.004     0.006     0.110     0.118     0.196
   119.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.006     0.004     0.006     0.109     0.117     0.195
   119.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.006     0.004     0.006     0.108     0.116     0.193
   119.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.006     0.004     0.006     0.107     0.115     0.192
   119.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.006     0.003     0.006     0.107     0.114     0.191
   119.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.006     0.003     0.006     0.106     0.113     0.189
   119.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.006     0.003     0.005     0.105     0.112     0.188
   119.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.006     0.003     0.005     0.104     0.111     0.186
   119.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.006     0.003     0.005     0.103     0.110     0.185
   119.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.006     0.003     0.005     0.102     0.109     0.183
   119.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.006     0.003     0.005     0.101     0.108     0.182
   120.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.006     0.003     0.005     0.100     0.107     0.181
   120.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.003     0.005     0.100     0.106     0.179
   120.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.003     0.005     0.099     0.105     0.178
   120.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.003     0.005     0.098     0.104     0.177
   120.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.003     0.005     0.097     0.104     0.175
   120.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.003     0.005     0.096     0.103     0.174
   120.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.003     0.005     0.096     0.102     0.173
   120.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.003     0.005     0.095     0.101     0.171
   120.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.003     0.005     0.094     0.100     0.170
   120.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.003     0.005     0.093     0.099     0.169
   121.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.003     0.005     0.092     0.098     0.167
   121.100     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.003     0.004     0.092     0.097     0.166
   121.200     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.003     0.004     0.091     0.097     0.165
   121.300     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.003     0.004     0.090     0.096     0.164
   121.400     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.003     0.004     0.089     0.095     0.162
   121.500     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.003     0.004     0.089     0.094     0.161
   121.600     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.003     0.004     0.088     0.093     0.160
   121.700     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.005     0.003     0.004     0.087     0.092     0.159
   121.800     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.004     0.003     0.004     0.086     0.092     0.158
   121.900     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.004     0.002     0.004     0.086     0.091     0.156
   122.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.004     0.002     0.004     0.085     0.090     0.155
